zip_code,total_population,male_population,female_population,age_under_18,age_18_to_44,age_45_plus,race_white,race_native_american,race_asian,pop_25_over,pct_bachelors_plus_25_over,count_bachelors_plus_25_over,pop_18_24,pct_bachelor_and_over_18_24,count_bachelors_plus_18_24,shape_area,borough,PO_NAME,area_sqkm,area_sqmi,population_density,Education Index,Median_Household_Income,bus_stop_count,subway_count,total_stores
10455,42940.0,20148.0,22792.0,12376.8,16120.2,9344.0,3655.0,542.0,654.0,27010.0,16.1,4349.0,4554.0,8.9,405.0,19846918.841,Bronx,Bronx,19.846918840999997,7.662935058347781,2163.5600137233414,25.0,16366.0,57.0,4.0,90.0
10456,86958.0,40179.0,46779.0,24991.4,31485.6,20164.0,8911.0,1211.0,723.0,54317.0,14.0,7604.0,8602.0,7.2,619.0,29933452.4366,Bronx,Bronx,29.9334524366,11.557365852676131,2905.0441202590914,21.2,32601.0,84.0,1.0,171.0
10457,79375.0,36705.0,42670.0,23115.4,30993.6,17709.0,7143.0,904.0,573.0,49107.0,14.9,7317.0,7802.0,6.5,507.0,37640607.3796,Bronx,Bronx,37.640607379600006,14.53311379047832,2108.759808244186,21.4,26715.0,101.0,3.0,124.0
10458,78741.0,37447.0,41294.0,22225.6,31645.4,16615.0,8937.0,1371.0,3022.0,47734.0,16.1,7685.0,11328.0,7.2,816.0,35968812.9034,Bronx,Bronx,35.9688129034,13.887630599628547,2189.146475627971,23.3,28856.0,91.0,2.0,162.0
10459,49753.0,23625.0,26128.0,14606.2,17329.8,12085.0,3912.0,491.0,558.0,30929.0,13.8,4268.0,4960.0,11.2,556.0,22551940.5373,Bronx,Bronx,22.5519405373,8.707349345332606,2206.1516133261593,25.0,17919.0,93.0,6.0,111.0
10460,61101.0,29444.0,31657.0,16734.4,22682.6,14735.0,6553.0,685.0,610.0,39377.0,15.2,5985.0,5521.0,5.7,315.0,35155666.6459,Bronx,Bronx,35.155666645900006,13.573673203315284,1738.0128391655985,20.9,22734.0,91.0,3.0,110.0
10461,50900.0,24129.0,26771.0,11418.6,18365.4,13324.0,20438.0,480.0,6956.0,36094.0,27.4,9890.0,3770.0,17.6,664.0,62824057.5538,Bronx,Bronx,62.8240575538,24.25649426963729,810.1991813631471,45.0,19078.0,117.0,4.0,94.0
10462,75452.0,36926.0,38526.0,18526.4,28941.6,18042.0,11771.0,868.0,13732.0,51042.0,27.7,14139.0,6680.0,13.5,902.0,53022514.1123,Bronx,Bronx,53.0225141123,20.472098743787257,1423.0181511234089,41.2,29538.0,95.0,5.0,126.0
10463,69373.0,31426.0,37947.0,15615.4,21464.6,17876.0,26634.0,1119.0,2788.0,49501.0,43.9,21731.0,4510.0,28.7,1294.0,39823083.42155,Bronx,Bronx,39.823083421549995,15.375772155227295,1742.0298490111206,72.6,29575.0,91.0,4.0,74.0
10464,4273.0,2083.0,2190.0,610.8,746.2,1280.0,2849.0,0.0,91.0,3581.0,45.8,1640.0,137.0,0.0,0.0,92357969.30082,Bronx,Bronx,92.35796930082,35.6595966629852,46.265633949598566,45.8,2081.0,29.0,0.0,3.0
10465,46457.0,23200.0,23257.0,11369.8,15905.2,11600.0,20938.0,298.0,2676.0,31462.0,29.4,9250.0,4626.0,14.5,671.0,108423743.439,Bronx,Bronx,108.423743439,41.86262418928477,428.4762592257945,43.9,16221.0,135.0,0.0,29.0
10466,74061.0,33480.0,40581.0,19160.8,25033.2,18670.0,4418.0,745.0,1477.0,49752.0,25.9,12886.0,6031.0,14.5,874.0,55262490.6118,Bronx,Bronx,55.2624906118,21.3369581501972,1340.1676106177167,40.4,25262.0,85.0,4.0,81.0
10467,96304.0,45818.0,50486.0,23916.0,35006.0,24955.0,15203.0,1338.0,6267.0,65056.0,22.0,14312.0,8550.0,11.4,975.0,69336166.3722,Bronx,Bronx,69.3361663722,26.770832508639163,1388.9432461990375,33.4,38210.0,108.0,7.0,179.0
10468,79825.0,39027.0,40798.0,21287.4,30329.6,19046.0,8601.0,1220.0,1852.0,52437.0,15.6,8180.0,6825.0,8.7,594.0,34447604.6725,Bronx,Bronx,34.4476046725,13.300289059261594,2317.2873922268795,24.299999999999997,28608.0,90.0,6.0,93.0
10469,69855.0,32529.0,37326.0,16335.8,22781.2,18099.0,8760.0,453.0,4407.0,47945.0,29.1,13952.0,6169.0,13.3,820.0,68040887.07,Bronx,Bronx,68.04088707,26.27072257950114,1026.6620999243244,42.400000000000006,23582.0,116.0,3.0,71.0
10470,15558.0,7499.0,8059.0,2564.8,5928.2,3894.0,6499.0,187.0,410.0,12190.0,40.8,4974.0,931.0,28.5,265.0,21543461.5815,Bronx,Bronx,21.5434615815,8.317973603540313,722.1680666843303,69.3,6625.0,26.0,1.0,25.0
10471,23400.0,11056.0,12344.0,4945.2,6401.8,5541.0,13377.0,192.0,1069.0,16740.0,58.5,9793.0,2409.0,10.3,248.0,89651407.0575,Bronx,Bronx,89.65140705750001,34.61458756771487,261.01096199183877,68.8,9205.0,38.0,0.0,19.0
10472,63820.0,31689.0,32131.0,18082.0,24077.0,13563.0,4455.0,776.0,5164.0,40000.0,13.6,5440.0,6620.0,8.8,583.0,30963245.188,Bronx,Bronx,30.963245188,11.954970893577176,2061.1534615478176,22.4,21950.0,71.0,4.0,104.0
10473,59778.0,27527.0,32251.0,13661.4,19853.6,15312.0,7831.0,412.0,1454.0,40712.0,23.8,9689.0,6083.0,10.8,657.0,59522354.5398,Bronx,Bronx,59.522354539800006,22.981700132525862,1004.2949487159325,34.6,22734.0,88.0,0.0,52.0
10474,11188.0,5582.0,5606.0,3177.8,4904.2,2002.0,741.0,118.0,46.0,6842.0,15.0,1026.0,1234.0,22.5,278.0,40614090.1894,Bronx,Bronx,40.6140901894,15.68118145030772,275.47090056248487,37.5,3917.0,35.0,0.0,36.0
10475,42771.0,19601.0,23170.0,8201.6,13497.4,10695.0,3460.0,306.0,796.0,30825.0,27.6,8508.0,3902.0,19.2,749.0,38633296.936,Bronx,Bronx,38.633296935999994,14.91639321358347,1107.1019921197649,46.8,18692.0,69.0,0.0,19.0
11001,25714.0,12892.0,12822.0,5764.2,8158.8,7082.0,14226.0,151.0,6312.0,18123.0,53.4,9678.0,2146.0,22.4,481.0,9155180.26263,Queens,Floral Park,9.15518026263,3.5348334097619687,2808.683091141361,75.8,8508.0,14.0,0.0,0.0
11004,14296.0,6964.0,7332.0,2361.8,4380.2,3510.0,4097.0,0.0,7435.0,11393.0,44.0,5013.0,612.0,36.4,223.0,22606526.9139,Queens,Glen Oaks,22.6065269139,8.728425254510617,632.3837383092166,80.4,5093.0,34.0,0.0,14.0
11005,2195.0,802.0,1393.0,15.0,12.0,235.0,2102.0,29.0,64.0,2168.0,71.4,1548.0,12.0,0.0,0.0,9075527.40364,Queens,Floral Park,9.07552740364,3.5040792816002115,241.85922232129806,71.4,1535.0,0.0,0.0,2.0
11040,42344.0,20758.0,21586.0,8784.8,13147.2,11739.0,18307.0,338.0,18556.0,30332.0,56.1,17016.0,3564.0,34.9,1244.0,6269333.41234,Queens,New Hyde Park,6.26933341234,2.420602169171299,6754.147086300088,91.0,13884.0,10.0,0.0,0.0
11096,9897.0,5224.0,4673.0,2975.2,3487.8,2215.0,3699.0,26.0,822.0,6303.0,27.7,1746.0,803.0,5.9,47.0,1624420.03945,Queens,Inwood,1.62442003945,0.627191826071724,6092.635992936254,33.6,2553.0,0.0,0.0,0.0
11101,39007.0,19876.0,19131.0,5864.2,22737.8,7225.0,14613.0,261.0,12179.0,30609.0,65.4,20018.0,2710.0,50.6,1371.0,79311462.7741,Queens,Long Island City,79.31146277410001,30.62231440000556,491.82045867823973,116.0,19049.0,35.0,12.0,96.0
11102,28349.0,14117.0,14232.0,4184.8,14336.2,6181.0,14744.0,218.0,4449.0,22497.0,58.2,13093.0,1769.0,37.0,655.0,19116258.4366,Queens,Astoria,19.1162584366,7.380825614888133,1482.9784862985002,95.2,13176.0,1.0,2.0,43.0
11103,35357.0,17647.0,17710.0,4936.4,18111.6,8079.0,21137.0,124.0,4520.0,28416.0,52.4,14890.0,2249.0,40.3,906.0,20222394.6253,Queens,Astoria,20.2223946253,7.807907009617581,1748.4081709969832,92.69999999999999,16211.0,4.0,2.0,62.0
11104,26825.0,13050.0,13775.0,4706.8,11941.2,6653.0,11994.0,54.0,7601.0,20901.0,51.3,10722.0,1237.0,30.0,371.0,12084432.1157,Queens,Sunnyside,12.0844321157,4.665823408736001,2219.7981455122886,81.3,12234.0,12.0,2.0,42.0
11105,38507.0,19223.0,19284.0,6281.2,18522.8,8543.0,25080.0,312.0,4133.0,29964.0,54.6,16360.0,2553.0,26.8,684.0,48795608.0803,Queens,Astoria,48.795608080300006,18.840081871019994,789.1488909541067,81.4,16068.0,3.0,1.0,46.0
11106,40657.0,20053.0,20604.0,6482.2,19005.8,9470.0,19097.0,420.0,7534.0,31294.0,52.3,16367.0,3117.0,33.4,1041.0,23866112.7254,Queens,Astoria,23.8661127254,9.21475385550239,1703.5451255842747,85.69999999999999,18970.0,0.0,2.0,60.0
11109,7388.0,4020.0,3368.0,1394.8,4422.2,1200.0,4554.0,0.0,2059.0,5859.0,87.2,5109.0,121.0,100.0,121.0,231863.117494,Queens,Long Island City,0.231863117494,0.0895228133906684,31863.627470596664,187.2,3638.0,0.0,0.0,0.0
11201,69251.0,32265.0,36986.0,12304.8,34651.2,13625.0,41843.0,113.0,9950.0,52350.0,79.2,41461.0,5557.0,41.6,2312.0,41094887.0403,Brooklyn,Brooklyn,41.094887040299994,15.866818076033908,1685.1488101692191,120.80000000000001,33141.0,125.0,12.0,90.0
11203,76853.0,35157.0,41696.0,14882.0,25287.0,20479.0,4312.0,123.0,1352.0,57766.0,25.9,14961.0,4812.0,11.8,568.0,60644835.4564,Brooklyn,Brooklyn,60.6448354564,23.415092259386952,1267.2637236397927,37.7,30149.0,136.0,0.0,81.0
11204,81368.0,39681.0,41687.0,26404.4,24414.6,19174.0,44863.0,587.0,23781.0,49704.0,30.5,15160.0,5987.0,22.5,1347.0,43555184.6142,Brooklyn,Brooklyn,43.5551846142,16.816743889911848,1868.158767337015,53.0,25306.0,74.0,4.0,139.0
11205,50205.0,23282.0,26923.0,15821.0,21195.0,8531.0,27195.0,374.0,3381.0,29902.0,52.5,15699.0,5828.0,16.4,956.0,23159720.6632,Brooklyn,Brooklyn,23.1597206632,8.942014467502846,2167.7722598690066,68.9,17272.0,79.0,3.0,84.0
11206,89231.0,41993.0,47238.0,25180.4,38898.6,15478.0,37667.0,763.0,5891.0,55844.0,36.3,20271.0,9195.0,22.9,2106.0,40680014.9528,Brooklyn,Brooklyn,40.6800149528,15.706635133305983,2193.4849361174643,59.199999999999996,33696.0,131.0,9.0,124.0
11207,93445.0,41735.0,51710.0,21242.4,36049.6,22850.0,10443.0,267.0,1476.0,64067.0,19.4,12429.0,8945.0,14.6,1306.0,73742269.4034,Brooklyn,Brooklyn,73.7422694034,28.472037701191542,1267.1836757398678,34.0,35309.0,182.0,15.0,198.0
11208,106901.0,51834.0,55067.0,30061.6,37200.4,26561.0,11350.0,115.0,11220.0,69088.0,15.8,10916.0,9431.0,9.9,934.0,79294685.4617,Brooklyn,Brooklyn,79.29468546170001,30.6158366461333,1348.1483579581643,25.700000000000003,34486.0,151.0,7.0,163.0
11209,70756.0,34163.0,36593.0,14449.2,24296.8,17882.0,45955.0,896.0,9614.0,52678.0,52.8,27814.0,4036.0,25.4,1025.0,57842313.9593,Brooklyn,Brooklyn,57.84231395929999,22.33303310431365,1223.2567329478998,78.19999999999999,30376.0,163.0,3.0,105.0
11210,60398.0,30034.0,30364.0,14384.0,20489.0,14948.0,18556.0,148.0,3301.0,41573.0,39.3,16338.0,4903.0,16.5,809.0,47887022.9918,Brooklyn,Brooklyn,47.8870229918,18.48927535117997,1261.260279436087,55.8,21440.0,107.0,1.0,54.0
11211,65691.0,33199.0,32492.0,14046.8,35985.2,9981.0,41352.0,285.0,4580.0,46081.0,54.8,25252.0,6086.0,36.1,2197.0,58162525.353,Brooklyn,Brooklyn,58.162525353,22.456667363844005,1129.4385792451098,90.9,27497.0,147.0,6.0,150.0
11212,87946.0,37390.0,50556.0,22965.6,31397.4,21933.0,5860.0,218.0,993.0,58490.0,16.4,9592.0,7603.0,6.4,487.0,41972104.0712,Brooklyn,Brooklyn,41.9721040712,16.205513326098462,2095.3440849858634,22.799999999999997,32588.0,148.0,4.0,153.0
11213,69630.0,32557.0,37073.0,16829.2,27787.8,15533.0,17385.0,34.0,1179.0,46710.0,34.0,15881.0,6745.0,20.3,1369.0,29631004.4378,Brooklyn,Brooklyn,29.6310044378,11.440590075443456,2349.9034650061894,54.3,27060.0,92.0,3.0,86.0
11214,88994.0,43694.0,45300.0,20089.2,28781.8,23510.0,37446.0,864.0,33593.0,63263.0,32.4,20497.0,6372.0,17.6,1121.0,61096539.3863,Brooklyn,Brooklyn,61.096539386299995,23.5894960501292,1456.6127786274521,50.0,31006.0,141.0,5.0,161.0
11215,70922.0,35423.0,35499.0,15447.0,30535.0,16757.0,50513.0,298.0,6460.0,52975.0,80.2,42486.0,2605.0,41.0,1068.0,61922821.7464,Brooklyn,Brooklyn,61.9228217464,23.908525321928533,1145.3289433491166,121.2,29747.0,86.0,7.0,98.0
11216,59913.0,26620.0,33293.0,8611.2,31976.8,12192.0,18885.0,79.0,3057.0,47850.0,55.8,26700.0,3635.0,43.0,1563.0,26478229.2634,Brooklyn,Brooklyn,26.4782292634,10.223297275057266,2262.726838868179,98.8,26664.0,93.0,3.0,108.0
11217,42569.0,19711.0,22858.0,7691.4,21170.6,8651.0,22392.0,105.0,4028.0,33086.0,73.0,24153.0,1711.0,41.4,708.0,21648157.7324,Brooklyn,Brooklyn,21.6481577324,8.358396996795106,1966.4028933181942,114.4,19543.0,60.0,8.0,57.0
11218,71313.0,36111.0,35202.0,18755.2,24687.8,18074.0,37197.0,618.0,13344.0,48420.0,51.0,24694.0,4948.0,25.0,1237.0,36868798.99,Brooklyn,Brooklyn,36.86879899,14.23511702763698,1934.237131492739,76.0,26053.0,81.0,3.0,124.0
11219,94737.0,49087.0,45650.0,38941.4,30104.6,14860.0,58245.0,664.0,20090.0,48268.0,21.5,10378.0,8694.0,12.2,1061.0,42002738.4672,Brooklyn,Brooklyn,42.0027384672,16.217341327662854,2255.4957952082164,33.7,24476.0,73.0,7.0,156.0
11220,90792.0,45005.0,45787.0,23560.6,32773.4,21647.0,20328.0,1458.0,36377.0,61457.0,25.4,15610.0,6415.0,19.4,1245.0,47453785.7906,Brooklyn,Brooklyn,47.4537857906,18.32200160132224,1913.2720074355955,44.8,28336.0,88.0,5.0,221.0
11221,90750.0,42373.0,48377.0,16035.2,47155.8,18172.0,20702.0,795.0,5215.0,65891.0,42.0,27674.0,9405.0,29.7,2793.0,38580480.4348,Brooklyn,Brooklyn,38.5804804348,14.89600065683715,2352.2257622832126,71.7,36032.0,122.0,4.0,166.0
11222,41418.0,20130.0,21288.0,5376.6,24772.4,7433.0,29416.0,162.0,2422.0,33461.0,65.4,21883.0,2656.0,52.1,1384.0,42904553.7275,Brooklyn,Brooklyn,42.9045537275,16.565534003295205,965.3520757507102,117.5,20277.0,74.0,2.0,94.0
11223,78566.0,37766.0,40800.0,22400.4,25114.6,18622.0,41478.0,293.0,20502.0,50811.0,33.6,17072.0,5945.0,18.4,1094.0,58702923.4668,Brooklyn,Brooklyn,58.702923466799994,22.665316156378413,1338.3660533437276,52.0,26433.0,99.0,8.0,148.0
11224,48469.0,22090.0,26379.0,10914.0,12105.0,11779.0,24103.0,187.0,4123.0,34534.0,33.5,11569.0,3380.0,9.9,335.0,46701983.7555,Brooklyn,Brooklyn,46.7019837555,18.031729331966066,1037.8359997243565,43.4,19991.0,94.0,4.0,50.0
11225,56544.0,26777.0,29767.0,10085.0,23832.0,13595.0,16108.0,28.0,1723.0,42884.0,48.1,20627.0,3995.0,24.2,967.0,23698630.1254,Brooklyn,Brooklyn,23.6986301254,9.15008848867719,2385.9606948081187,72.3,24747.0,65.0,6.0,79.0
11226,100022.0,46690.0,53332.0,19172.0,43519.0,23564.0,15760.0,1108.0,4063.0,73768.0,36.2,26704.0,7775.0,17.5,1361.0,39408598.2793,Brooklyn,Brooklyn,39.408598279299994,15.215738612834286,2538.075556281284,53.7,39305.0,93.0,7.0,178.0
11228,42325.0,20952.0,21373.0,8131.6,13527.4,11804.0,21557.0,204.0,15485.0,31445.0,37.1,11666.0,3081.0,32.7,1007.0,43893024.7311,Brooklyn,Brooklyn,43.8930247311,16.947184634727172,964.2762206362828,69.80000000000001,15105.0,84.0,1.0,61.0
11229,79802.0,38753.0,41049.0,18511.6,23470.4,20865.0,48542.0,86.0,17803.0,57192.0,41.3,23620.0,4662.0,18.6,867.0,60119326.147,Brooklyn,Brooklyn,60.119326147,23.212192064008995,1327.3934542259033,59.9,30924.0,126.0,3.0,130.0
11230,88252.0,43740.0,44512.0,24591.6,28989.4,18860.0,53196.0,646.0,14698.0,58329.0,43.7,25490.0,6108.0,15.8,965.0,49926703.3932,Brooklyn,Brooklyn,49.9267033932,19.276800033521308,1767.6312274208733,59.5,31802.0,91.0,6.0,122.0
11231,39704.0,18618.0,21086.0,9632.0,15787.0,9942.0,25607.0,74.0,1956.0,28376.0,69.1,19608.0,1774.0,12.6,224.0,40081670.758287,Brooklyn,Brooklyn,40.081670758287,15.475613243116126,990.5774696727453,81.69999999999999,16810.0,52.0,1.0,66.0
11232,26681.0,14669.0,12012.0,5284.2,12106.8,6801.0,9232.0,1049.0,4002.0,19667.0,36.2,7119.0,2063.0,11.1,229.0,55879065.1487,Brooklyn,Brooklyn,55.8790651487,21.575018812043368,477.4775656858089,47.300000000000004,9336.0,48.0,2.0,83.0
11233,82711.0,38328.0,44383.0,17446.6,34718.4,20347.0,11722.0,327.0,1280.0,57837.0,32.5,18797.0,7875.0,26.6,2095.0,37871693.6822,Brooklyn,Brooklyn,37.8716936822,14.622336674084783,2183.979430496789,59.1,32784.0,142.0,4.0,112.0
11234,87778.0,40562.0,47216.0,18999.8,26658.2,23882.0,31896.0,432.0,7205.0,62972.0,38.8,24433.0,6507.0,16.6,1080.0,206201040.079,Brooklyn,Brooklyn,206.201040079,79.61463397658206,425.69135425490765,55.4,32178.0,198.0,0.0,76.0
11235,81958.0,38930.0,43028.0,14488.6,24372.4,22264.0,56257.0,189.0,12036.0,63022.0,49.6,31259.0,5020.0,18.2,914.0,69053803.0316,Brooklyn,Brooklyn,69.0538030316,26.661811458106826,1186.871633449281,67.8,35333.0,135.0,2.0,131.0
11236,95174.0,43576.0,51598.0,21011.6,31903.4,24814.0,4638.0,86.0,2286.0,67475.0,28.5,19230.0,7534.0,13.9,1047.0,96373991.6197,Brooklyn,Brooklyn,96.3739916197,37.21019091234941,987.5485948072455,42.4,33318.0,176.0,2.0,95.0
11237,45233.0,23215.0,22018.0,6843.4,25194.6,8661.0,14395.0,1100.0,3084.0,33975.0,41.4,14066.0,4804.0,34.8,1672.0,27373778.4839,Brooklyn,Brooklyn,27.3737784839,10.569070620190756,1652.4207656098326,76.19999999999999,17723.0,61.0,4.0,124.0
11238,58462.0,26369.0,32093.0,10089.4,28686.6,12579.0,29245.0,252.0,4106.0,46155.0,71.2,32862.0,2143.0,36.7,786.0,29429423.4614,Brooklyn,Brooklyn,29.4294234614,11.362759257293462,1986.5153008070135,107.9,27371.0,113.0,7.0,84.0
11239,16047.0,6306.0,9741.0,3124.2,4397.8,3638.0,2590.0,429.0,478.0,12088.0,22.1,2671.0,1057.0,5.9,62.0,41794660.7681,Brooklyn,Brooklyn,41.7946607681,16.137002111884946,383.9485643641821,28.0,8320.0,21.0,0.0,10.0
11251,,,,,,,,,,,,,,,,10379321.962,Brooklyn,Brooklyn,10.379321962,4.007476968172123,,,,5.0,0.0,0.0
11354,52325.0,25117.0,27208.0,7462.8,16039.2,16131.0,8894.0,152.0,33855.0,42188.0,32.9,13880.0,3028.0,21.2,642.0,61985147.4503,Queens,Flushing,61.9851474503,23.93258940085573,844.1538360774966,54.099999999999994,21275.0,103.0,1.0,61.0
11355,79802.0,38352.0,41450.0,13192.6,24845.4,23994.0,6736.0,234.0,59546.0,63003.0,23.6,14869.0,4094.0,22.5,921.0,49383079.0839,Queens,Flushing,49.3830790839,19.066905600451957,1615.9786202156288,46.1,30651.0,102.0,0.0,69.0
11356,26956.0,13515.0,13441.0,6422.2,8961.8,6697.0,6063.0,20.0,9503.0,18608.0,25.0,4652.0,2174.0,21.4,465.0,43321159.2727,Queens,College Point,43.321159272699994,16.726386237508013,622.23634945492,46.4,8372.0,33.0,0.0,31.0
11357,42341.0,19600.0,22741.0,8529.4,10635.6,12265.0,24702.0,562.0,10683.0,31776.0,37.9,12043.0,2344.0,26.2,614.0,77359110.6086,Queens,Whitestone,77.3591106086,29.86850732420168,547.3304910939986,64.1,15755.0,114.0,0.0,31.0
11358,36496.0,17982.0,18514.0,7111.8,11516.2,10532.0,11513.0,182.0,17961.0,27630.0,37.3,10306.0,1951.0,28.4,554.0,54622541.0856,Queens,Flushing,54.622541085600005,21.089872358232338,668.1490694987338,65.69999999999999,13209.0,125.0,0.0,40.0
11359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6567982.08563,Queens,Bayside,6.56798208563,2.535911019225914,0.0,,0.0,2.0,0.0,0.0
11360,19510.0,9234.0,10276.0,2954.0,4930.0,5647.0,11055.0,148.0,5810.0,15643.0,49.2,7696.0,969.0,41.2,399.0,38834824.1716,Queens,Bayside,38.8348241716,14.994203282303102,502.38414660488434,90.4,8822.0,51.0,0.0,5.0
11361,30402.0,13974.0,16428.0,6226.0,9820.0,8498.0,12630.0,100.0,12696.0,22559.0,48.1,10851.0,1743.0,32.7,570.0,50163518.2437,Queens,Bayside,50.1635182437,19.368234720929056,606.0579693055753,80.80000000000001,11229.0,77.0,0.0,20.0
11362,18156.0,8739.0,9417.0,2900.0,4855.0,5483.0,7235.0,0.0,8798.0,14414.0,52.2,7524.0,958.0,32.8,314.0,54680551.2195,Queens,Little Neck,54.6805512195,21.11227018695139,332.0376184050841,85.0,7093.0,47.0,0.0,14.0
11363,7515.0,3558.0,3957.0,1512.8,1896.2,2175.0,4266.0,82.0,2175.0,5690.0,54.9,3124.0,300.0,46.7,140.0,24242790.0243,Queens,Little Neck,24.242790024300003,9.36018971396228,309.9890727291399,101.6,2890.0,15.0,0.0,2.0
11364,36417.0,17552.0,18865.0,7462.4,10139.6,10950.0,11649.0,360.0,18456.0,27005.0,48.7,13151.0,1995.0,28.1,561.0,84259665.0533,Queens,Oakland Gardens,84.2596650533,32.532825196409235,432.1996767606868,76.80000000000001,13753.0,91.0,0.0,15.0
11365,43258.0,20808.0,22450.0,9155.2,12986.8,12962.0,10702.0,151.0,18762.0,31784.0,38.8,12332.0,2684.0,25.5,684.0,69385865.5943,Queens,Fresh Meadows,69.3858655943,26.79002147769042,623.4410946593944,64.3,16024.0,77.0,0.0,23.0
11366,12967.0,6641.0,6326.0,2392.6,4449.4,3454.0,4183.0,0.0,5695.0,9657.0,52.0,5022.0,942.0,27.5,259.0,20358592.7502,Queens,Fresh Meadows,20.3585927502,7.86049337803772,636.9300746424437,79.5,4518.0,35.0,0.0,21.0
11367,42210.0,19422.0,22788.0,11125.4,13691.6,9946.0,19206.0,412.0,10679.0,27652.0,45.7,12637.0,4388.0,15.5,680.0,72810151.5885,Queens,Flushing,72.81015158849999,28.112145148623025,579.7268523564901,61.2,14716.0,47.0,0.0,33.0
11368,107060.0,55585.0,51475.0,27465.0,41645.0,25101.0,16774.0,1570.0,13101.0,72070.0,14.4,10378.0,8650.0,9.8,848.0,72489663.2825,Queens,Corona,72.4896632825,27.988403972699818,1476.9002248331003,24.200000000000003,29859.0,46.0,3.0,176.0
11369,33354.0,17468.0,15886.0,6972.8,11936.2,8990.0,4233.0,281.0,4720.0,23969.0,23.7,5681.0,2716.0,15.8,429.0,30060493.2465,Queens,East Elmhurst,30.0604932465,11.606416563460144,1109.5626318068973,39.5,10131.0,21.0,0.0,26.0
11370,28762.0,15761.0,13001.0,5253.0,11653.0,8068.0,9858.0,386.0,7229.0,21462.0,24.8,5323.0,2426.0,23.9,580.0,41790436.6752,Queens,East Elmhurst,41.7904366752,16.13537118116807,688.2435860515533,48.7,8764.0,8.0,0.0,13.0
11371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,30558474.9085,Queens,Flushing,30.5584749085,11.798688279121668,0.0,,0.0,18.0,0.0,0.0
11372,66995.0,34753.0,32242.0,12880.8,23233.2,19794.0,20478.0,526.0,13919.0,50623.0,35.1,17769.0,3869.0,20.1,778.0,20163283.8744,Queens,Jackson Heights,20.1632838744,7.785084230473589,3322.6234584267872,55.2,25384.0,15.0,4.0,107.0
11373,99433.0,49931.0,49502.0,21588.2,38206.8,26146.0,9152.0,693.0,47837.0,71522.0,29.6,21171.0,7264.0,15.5,1126.0,42659399.8982,Queens,Elmhurst,42.6593998982,16.470879619494816,2330.8579173003213,45.1,32373.0,41.0,4.0,99.0
11374,46128.0,22252.0,23876.0,9307.0,15861.0,11313.0,19584.0,76.0,13685.0,34559.0,50.7,17521.0,2489.0,25.8,642.0,25203458.8689,Queens,Rego Park,25.2034588689,9.731105876200028,1830.2249798308437,76.5,19503.0,9.0,1.0,40.0
11375,75320.0,36029.0,39291.0,14639.4,23517.6,22074.0,38374.0,188.0,21118.0,58054.0,60.6,35181.0,3060.0,32.3,988.0,55587771.835,Queens,Forest Hills,55.587771835,21.46254988103717,1354.9742598708715,92.9,33217.0,22.0,3.0,60.0
11377,83545.0,41387.0,42158.0,15438.0,32698.0,21854.0,24765.0,631.0,30248.0,64044.0,33.1,21199.0,4583.0,19.8,907.0,71832387.4936,Queens,Woodside,71.8323874936,27.734628476053945,1163.0547572631294,52.900000000000006,33371.0,32.0,5.0,106.0
11378,37828.0,18805.0,19023.0,8825.0,11705.0,11704.0,21357.0,376.0,5611.0,26304.0,26.2,6892.0,3001.0,17.9,537.0,66342001.4603,Queens,Maspeth,66.3420014603,25.61477944782475,570.196846150878,44.099999999999994,13013.0,64.0,0.0,51.0
11379,37378.0,18204.0,19174.0,7073.0,10692.0,11192.0,24758.0,54.0,4279.0,28267.0,35.1,9922.0,2370.0,24.7,585.0,57537331.4936,Queens,Middle Village,57.5373314936,22.215278764341942,649.6304056811817,59.8,13897.0,28.0,1.0,37.0
11385,103865.0,51143.0,52722.0,21365.0,44437.0,25278.0,55544.0,747.0,7205.0,74152.0,34.1,25286.0,9452.0,21.2,2004.0,125023075.272,Queens,Ridgewood,125.023075272,48.27165940866974,830.7666386707532,55.3,37586.0,203.0,6.0,172.0
11411,20501.0,9069.0,11432.0,3615.8,6137.2,6025.0,663.0,0.0,451.0,15593.0,35.5,5536.0,1424.0,16.4,234.0,35889597.3838,Queens,Cambria Heights,35.8895973838,13.857045329079948,571.2240173876631,51.9,6518.0,67.0,0.0,14.0
11412,41350.0,18483.0,22867.0,8777.6,14278.4,11783.0,639.0,211.0,1748.0,29265.0,25.2,7375.0,3601.0,12.0,432.0,46687803.7023,Queens,Saint Albans,46.687803702299995,18.02625438506543,885.6702761959857,37.2,12095.0,109.0,0.0,41.0
11413,45072.0,19957.0,25115.0,9867.6,15892.4,12740.0,737.0,109.0,703.0,31554.0,29.5,9308.0,4113.0,8.0,329.0,85392925.3608,Queens,Springfield Gardens,85.39292536079999,32.9703792676556,527.818900799603,37.5,13712.0,67.0,0.0,30.0
11414,31090.0,15267.0,15823.0,7497.2,8010.8,7877.0,20701.0,71.0,1485.0,22530.0,31.3,7052.0,1358.0,9.9,134.0,63974665.2952,Queens,Howard Beach,63.9746652952,24.70074621980731,485.9736249738953,41.2,11523.0,2.0,1.0,20.0
